address,area,baths,beds,building type,latitude,longitude,neighborhood,price
129-22 154th Street,N/A,N/A,5.0,Multi-family,40.67300034,-73.78450012,Springfield Gardens,799000.0
8-11 150,N/A,2.0,3.0,House,40.79359818,-73.81539917,Whitestone,948000.0
3 Bayview Avenue,2502.0,N/A,4.0,House,40.65570068,-73.83239746,Ramblersville,1089990.0
168-07 115th Avenue,2800.0,2.0,4.0,House,40.68920135,-73.78029633,South Jamaica,449000.0
21-10 44th Drive #4B,647.0,1.0,1.0,Condo,40.74779892,-73.9469986,Hunters Point,740000.0
81-14 Queens Boulevard #5A,1020.0,2.0,2.0,Condo,40.737222,-73.881749,Elmhurst,750000.0
161-42 128th Avenue,N/A,2.0,3.0,House,40.6772995,-73.77940369,Springfield Gardens,469990.0
42-11 Junction Boulevard,N/A,3.0,7.0,Multi-family,40.74599838,-73.86789703,Corona,1299000.0
107-41 118th Street,N/A,N/A,5.0,House,40.68310165,-73.82330322,Richmond Hill,699000.0
14 Saint Johns Rd,N/A,2.0,5.0,Multi-family,40.70669937,-73.90769958,Ridgewood,780000.0
41-33 Parsons Boulevard #8B,1160.0,2.0,2.0,Condo,40.75960159,-73.82080078,Murray Hill (Queens),669000.0
16-24 Murray Street,N/A,3.0,4.0,Multi-family,40.78409958,-73.81199646,Flushing,1328000.0
109-16 143rd Street,N/A,N/A,3.0,House,40.68799973,-73.80370331,South Jamaica,480000.0
15-41 208th Street,3267.0,N/A,6.0,Multi-family,40.7845993,-73.78510284,Bay Terrace (Queens),1439000.0
115-42 126th Street,N/A,N/A,6.0,Multi-family,40.67750168,-73.8132019,South Ozone Park,759000.0
228-48 Mentone Avenue,N/A,N/A,4.0,House,40.66680145,-73.74629974,Laurelton,520000.0
157-09 108th Avenue,N/A,2.0,4.0,House,40.69509888,-73.79519653,South Jamaica,489000.0
36-12 202nd Street,N/A,N/A,4.0,House,40.76409912,-73.7845993,Auburndale,898000.0
116-41 227th Street,N/A,2.0,3.0,House,40.69369888,-73.73349762,Cambria Heights,515000.0
137-33 68th Drive #B,665.0,1.0,2.0,Co-op,40.73109818,-73.82980347,Kew Gardens Hills,175000.0
119-17 189th Street,N/A,N/A,3.0,House,40.6882019,-73.76010132,St. Albans,599000.0
99-41 64th Avenue #C5,N/A,1.0,1.0,Co-op,40.73180008,-73.85479736,Rego Park,319000.0
36-34 170th Street,1350.0,N/A,8.0,Multi-family,40.76179886,-73.79640198,Queensboro Hill,2150000.0
198-09 Dunton Avenue #2NDFL,N/A,1.0,1.0,Co-op,40.72090149,-73.76540375,Jamaica Estates,170000.0
3-10 Endeavor Place #A,957.0,1.0,2.0,Condo,40.79410172,-73.84549713,College Point,599000.0
72-49 61st Street,N/A,2.0,6.0,Multi-family,40.69929886,-73.89389801,Glendale,1250000.0
42-30 162nd Street,3800.0,2.0,2.0,Multi-family,40.75939941,-73.80439758,Queensboro Hill,1900000.0
32-24 154th Street,1980.0,2.0,4.0,House,40.76919937,-73.81060028,Murray Hill (Queens),1060000.0
202-35 Foothill Avenue #B55,N/A,1.0,1.0,Co-op,40.7215004,-73.76229858,Jamaica Estates,110000.0
43-77 157th Street,N/A,3.0,7.0,Multi-family,40.75699997,-73.80899811,Queensboro Hill,1599999.0
97-40 Corona Avenue,N/A,N/A,8.0,Multi-family,40.74369812,-73.86569977,Corona,1225000.0
61-64 56 Dr,N/A,5.0,6.0,Multi-family,40.72330093,-73.90219879,Maspeth,1379000.0
4-74 48th Avenue #PH2E,1005.0,2.0,2.0,Condop,40.74420166,-73.95680237,Hunters Point,890000.0
209-48 112nd Avenue,N/A,3.0,3.0,House,40.7052002,-73.74539948,Queens Village,549000.0
29-41 Falcon Avenue,N/A,2.0,6.0,Multi-family,40.60029984,-73.76609802,Bayswater,499000.0
108-23 51st Avenue,N/A,5.0,8.0,Multi-family,40.74430084,-73.85440063,Corona,1560000.0
144-33 15th Avenue,N/A,3.0,3.0,House,40.78590012,-73.82260132,Flushing,799000.0
13-90 Beach Channel Dr,N/A,N/A,6.0,Multi-family,40.60779953,-73.7539978,Far Rockaway,629000.0
32-38 100th Street,N/A,6.0,9.0,Multi-family,40.7580986,-73.8690033,North Corona,1300000.0
89-00 170th Street #6C,N/A,1.0,N/A,Co-op,40.70920181,-73.79129791,Jamaica,99000.0
244-77 61st Avenue,N/A,N/A,4.0,House,40.75650024,-73.73439789,Little Neck,1236000.0
101-31 114th Street,N/A,5.0,10.0,Multi-family,40.68780136,-73.82949829,Richmond Hill,859000.0
110-11 14 Rd,N/A,N/A,7.0,Multi-family,40.78469849,-73.85639954,College Point,1225000.0
143-14 183rd Street,N/A,3.0,5.0,Multi-family,40.66849899,-73.76100159,Springfield Gardens,390000.0
219-14 40th Avenue,4230.0,4.0,5.0,House,40.76539993,-73.7634964,Bayside,2488000.0
137-07 68th Dr #B,N/A,1.0,2.0,Co-op,40.73109818,-73.82980347,Kew Gardens Hills,265000.0
107-40 Queens Boulevard #4D,N/A,1.0,1.0,Co-op,40.72129822,-73.84500122,Forest Hills,399000.0
81-23 102nd Avenue,N/A,2.5,3.0,House,40.68050003,-73.85669708,Woodhaven,639000.0
58-29 Penrod Street,2000.0,5.0,7.0,Multi-family,40.73899841,-73.85379791,Corona,1500000.0
172-15 Henley Rd,N/A,N/A,5.0,House,40.71409988,-73.79139709,Jamaica Estates,1099000.0
143-50 Hoover Avenue #210,900.0,1.0,1.0,Co-op,40.71390152,-73.81340027,Briarwood,180000.0
60-81 70th Avenue,N/A,N/A,7.0,Multi-family,40.70249939,-73.89600372,Ridgewood,1329000.0
107-44 Inwood Street,N/A,3.0,7.0,Multi-family,40.69010162,-73.80390167,South Jamaica,735000.0
105-41 172nd Street,N/A,N/A,3.0,House,40.70119858,-73.78410339,St. Albans,525000.0
40-35 Ithaca Street #1C,N/A,1.0,1.0,Condo,40.74610138,-73.88210297,Elmhurst,375000.0
90-32 52nd Avenue,N/A,3.0,5.0,Multi-family,40.73889923,-73.87259674,Elmhurst,1290000.0
32-39 95th Street,N/A,2.0,4.0,Multi-family,40.75759888,-73.8730011,North Corona,698888.0
56-21 College Point Boulevard,3364.0,N/A,7.0,Multi-family,40.74729919,-73.83370209,Flushing,1898000.0
95-12 41st Avenue,N/A,3.0,8.0,Multi-family,40.74700165,-73.86979675,Elmhurst,1299000.0
33-71 10th Street,1716.0,2.0,2.0,House,40.76549911,-73.93810272,Long Island City,1078000.0
34-48 86th Street,2600.0,3.5,5.0,House,40.75270081,-73.88140106,Jackson Heights,1675000.0
137-33 68th Drive #B,665.0,1.0,2.0,Co-op,40.73109818,-73.82980347,Kew Gardens Hills,175000.0
74-26 64th Place,N/A,N/A,4.0,House,40.69960022,-73.89150238,Glendale,729000.0
92-41 76th Street,N/A,N/A,3.0,House,40.68460083,-73.86389923,Woodhaven,510000.0
111-43 128th Street,N/A,2.0,3.0,Multi-family,40.68149948,-73.81269836,Richmond Hill,579000.0
104-17 43rd Avenue,N/A,6.0,8.0,Multi-family,40.74819946,-73.86009979,Corona,1500000.0
45-24 171 Place,N/A,2.0,3.0,House,40.75490189,-73.79550171,East Flushing,849000.0
214-39 45 Dr,1420.0,N/A,4.0,House,40.75930023,-73.76730347,Bayside,899000.0
115-66 118th Street,N/A,N/A,4.0,House,40.67480087,-73.82080078,South Ozone Park,619000.0
150-38 Union Tpke #1A,800.0,1.0,2.0,Condo,40.71849823,-73.81099701,Briarwood,478000.0
104-50 198th Street,2658.0,3.0,6.0,Multi-family,40.70690155,-73.7602005,Hollis,730000.0
130-30 Van Wyck Expy,N/A,2.0,3.0,House,40.67029953,-73.80200195,Rockaway Park,569000.0
77-09 95th Avenue,1312.0,2.0,3.0,House,40.68330002,-73.86170197,Woodhaven,569000.0
239-37 148th Rd,N/A,5.0,6.0,Multi-family,40.65409851,-73.74449921,Brookville,829000.0
21-10 44th Drive #4B,647.0,1.0,1.0,Condo,40.74779892,-73.9469986,Hunters Point,740000.0
81-23 102nd Avenue,N/A,2.5,3.0,House,40.68050003,-73.85669708,Woodhaven,639000.0
125-10 Queens Boulevard #701,N/A,1.0,N/A,Co-op,40.7118988,-73.8266983,Kew Gardens,189000.0
206-31 Richland Avenue,N/A,N/A,3.0,House,40.73479843,-73.76370239,Bayside,898000.0
38-26 Little Neck Pky,N/A,N/A,7.0,House,40.77410126,-73.74250031,Little Neck,1350000.0
260 Beach 81st Street #5C,900.0,1.0,2.0,Condo,40.58929825,-73.80690002,Hammels,295999.0
84-50 169th Street #410,575.0,1.0,1.0,Co-op,40.71490097,-73.79570007,Jamaica Hills,145000.0
206-31 Richland Avenue,N/A,N/A,3.0,House,40.73479843,-73.76370239,Bayside,898000.0
252-73 Leeds Rd,1500.0,N/A,3.0,House,40.76580048,-73.72869873,Little Neck,1398000.0
74-12 64th Ln,1312.0,N/A,3.0,House,40.70000076,-73.89080048,Glendale,619000.0
83-71 116th Street #5B,600.0,1.0,1.0,Condo,40.70460129,-73.83550262,Kew Gardens,449000.0
116-40 223rd Street,N/A,2.0,3.0,House,40.69490051,-73.73739624,Cambria Heights,550000.0
27-07 216th Street,3448.0,5.0,5.0,House,40.77890015,-73.77110291,Bayside,2488000.0
166-25 Powells Cove Boulevard #4E,N/A,2.0,2.0,Co-op,40.79499817,-73.79660034,Beechhurst,629000.0
13-33 Jackson Avenue #PHA,1446.0,3.0,3.0,Condo,40.74240112,-73.95300293,Hunters Point,2888888.0
81-23 102nd Avenue,N/A,2.5,3.0,House,40.68050003,-73.85669708,Woodhaven,639000.0
80-85 Cypress Avenue,N/A,2.0,6.0,Multi-family,40.69279861,-73.89479828,Glendale,968000.0
211-02 73th Avenue #1H,N/A,1.0,2.0,Co-op,40.73910141,-73.76170349,Bayside,299000.0
42-20 Kissena Boulevard #1,1054.0,1.0,2.0,Condo,40.75640106,-73.82659912,Flushing,698000.0
3-23 126th Street,N/A,1.0,3.0,House,40.79309845,-73.84149933,College Point,619900.0
111-41 146th Street,N/A,3.0,4.0,Multi-family,40.68650055,-73.79750061,South Jamaica,569000.0
142-23 58th Avenue,N/A,2.0,4.0,House,40.74509811,-73.82289886,Flushing,1600000.0
107-22 Guy R Brewer Boulevard #14B,1000.0,1.0,3.0,Condo,40.69729996,-73.79219818,South Jamaica,274888.0
91-28 112th Street,N/A,2.0,3.0,House,40.69390106,-73.83480072,Richmond Hill,555000.0
43-77 168th Street,2000.0,N/A,4.0,House,40.7560997,-73.79859924,East Flushing,1320000.0
56-41 226th Street,N/A,N/A,8.0,Multi-family,40.75350189,-73.75350189,Bayside,1499000.0
91-24 Sutter Avenue,N/A,2.0,3.0,House,40.67649841,-73.8451004,Ozone Park,529000.0
154-33 11th Avenue,2650.0,N/A,5.0,House,40.79240036,-73.80580139,Beechhurst,1488888.0
81-23 102nd Avenue,N/A,2.5,3.0,House,40.68050003,-73.85669708,Woodhaven,639000.0
27-28 Thomson Avenue #706,1348.0,2.0,1.0,Condo,40.74570084,-73.94180298,Hunters Point,1585000.0
10-10 117th Street,N/A,2.0,2.0,House,40.78839874,-73.85089874,College Point,668000.0
21-05 33rd Street #1F,600.0,1.0,1.0,Co-op,40.77600098,-73.90809631,Astoria,255000.0
105-18 103rd Dr,N/A,2.0,3.0,House,40.68320084,-73.83580017,Woodhaven,370023.0
64-13 Alderton Street,N/A,2.0,2.0,House,40.72330093,-73.85970306,Rego Park,840000.0
108-15 37 Dr #1FL,N/A,2.0,2.0,Condo,40.75350189,-73.85949707,North Corona,550000.0
46-49 189th Street,N/A,3.0,3.0,Multi-family,40.75149918,-73.79039764,Auburndale,925000.0
63-61 99th Street #B14,N/A,2.0,2.0,Co-op,40.73139954,-73.85600281,Rego Park,569000.0
336 Beach 92nd Street,N/A,3.0,4.0,Multi-family,40.58810043,-73.8164978,Hammels,695000.0
163-16 22nd Avenue,N/A,N/A,3.0,House,40.77719879,-73.79979706,Clearview,739000.0
24-05 87th Street,N/A,3.0,3.0,House,40.76520157,-73.88210297,East Elmhurst,675000.0
138-35 Elder Avenue #15L,N/A,1.0,2.0,Condo,40.75279999,-73.82369995,Flushing,698000.0
86-29 155th Avenue #LD,N/A,1.0,2.0,Co-op,40.66590118,-73.84809875,Lindenwood,189000.0
4-74 48th Avenue #27F,863.0,1.0,1.0,Condop,40.7445,-73.9565,Hunters Point,648000.0
209-48 112nd Avenue,N/A,3.0,3.0,House,40.7052002,-73.74539948,Queens Village,549000.0
125-10 Queens Boulevard #803/4,N/A,2.0,3.0,Co-op,40.7118988,-73.8266983,Kew Gardens,649000.0
42-38 Judge Street #5C,N/A,2.0,1.0,Condo,40.7439003,-73.88009644,Elmhurst,488000.0
61-15 98th Street #17N,N/A,1.0,N/A,Co-op,40.73450089,-73.85949707,Rego Park,189000.0
32-24 35th Street,3350.0,4.0,8.0,Multi-family,40.75989914,-73.92289734,Long Island City,1825000.0
155-51 79th Street #4,950.0,1.0,2.0,Co-op,40.66329956,-73.85350037,Lindenwood,239000.0
70-08 31st Avenue,N/A,2.0,5.0,Multi-family,40.75790024,-73.89679718,Jackson Heights,900000.0
14-39 156th Street,N/A,3.0,4.0,House,40.7881012,-73.80570221,Beechhurst,1128888.0
137-40 Southgate Street,N/A,N/A,5.0,House,40.67399979,-73.75990295,Springfield Gardens,649999.0
66-09 111st Street #2A,N/A,1.0,2.0,Co-op,40.73089981,-73.84449768,Forest Hills,269000.0
67-38 108th Street #D35,N/A,1.0,1.0,Co-op,40.72769928,-73.84770203,Forest Hills,235000.0
30-44 74th Street,N/A,3.0,6.0,Multi-family,40.75920105,-73.89379883,Jackson Heights,1188888.0
177-59 106th Avenue,N/A,3.0,5.0,Multi-family,40.7038002,-73.77890015,St. Albans,709500.0
45-02 Ditmars Boulevard #418,698.0,1.0,1.0,Condo,40.77000046,-73.9036026,Astoria,610000.0
44-15 Purves Street #3C,696.0,1.0,1.0,Condo,40.74710083,-73.94100189,Hunters Point,898000.0
71-42 160th Street,3090.0,8.0,10.0,Multi-family,40.72869873,-73.80940247,Pomonok,1538000.0
169-05 Northern Boulevard,10070.0,N/A,4.0,House,40.75889969,-73.79730225,Queensboro Hill,2888000.0
66-21A Alderton Street,N/A,N/A,3.0,House,40.71900177,-73.8588028,Rego Park,869000.0
173-49 105th Avenue,N/A,2.0,2.0,House,40.70330048,-73.78230286,St. Albans,459000.0
116-36 203rd Street,N/A,2.0,3.0,Multi-family,40.6955986,-73.75,St. Albans,390000.0
77-42 Main #3A,N/A,1.0,2.0,Co-op,40.72019958,-73.81900024,Kew Gardens Hills,249000.0
651 154th Place,N/A,3.0,3.0,House,40.79520035,-73.80609894,Beechhurst,1388888.0
34-29 83rd Street,N/A,N/A,5.0,Multi-family,40.75299835,-73.88369751,Jackson Heights,1350000.0
104-45 120th Street,N/A,3.0,4.0,Multi-family,40.68529892,-73.82250214,Richmond Hill,669000.0
224-24 Union Tpke #5D,N/A,2.0,2.0,Co-op,40.7356987,-73.74449921,Oakland Gardens,309000.0
18-40 211th Street #2J,N/A,1.0,2.0,Co-op,40.78030014,-73.7818985,Bay Terrace (Queens),185000.0
13-75 209th Street,2496.0,N/A,6.0,Multi-family,40.78659821,-73.78340149,Bay Terrace (Queens),1599000.0
4-74 48th Avenue #31HJ,1560.0,2.0,3.0,Condop,40.74420166,-73.95680237,Hunters Point,1299000.0
27-28 Thomson Avenue #350,1901.0,2.5,2.0,Condo,40.74570084,-73.94180298,Hunters Point,2399000.0
245-91 62nd Avenue,2331.0,4.0,6.0,Multi-family,40.75569916,-73.72979736,Little Neck,1289000.0
61-42 Bell Boulevard,N/A,3.0,5.0,Multi-family,40.74620056,-73.76129913,Bayside,1098000.0
37-45 89th Street,N/A,3.0,6.0,Multi-family,40.74909973,-73.87729645,North Corona,1999000.0
162-20 Ninth Avenue #6B,N/A,1.0,3.0,Co-op,40.79270172,-73.79889679,Beechhurst,399000.0
61-14 37th Avenue,N/A,2.0,5.0,Multi-family,40.74909973,-73.90119934,Woodside,1185000.0
144-40 38th Avenue #3F,800.0,1.0,1.0,Co-op,40.76279831,-73.82080078,Murray Hill (Queens),249000.0
176 Beach 102nd Street #B,878.0,2.0,3.0,Condo,40.58250046,-73.82170105,Rockaway All,384900.0
58-44 202nd Street,N/A,N/A,3.0,House,40.74480057,-73.77459717,Bayside,839000.0
32-35 154th Street,N/A,N/A,5.0,House,40.76879883,-73.81009674,Murray Hill (Queens),1190000.0
77-52 79th Street,N/A,2.0,4.0,Multi-family,40.7052002,-73.87210083,Glendale,785000.0
216-10 77th Avenue #6M,N/A,1.0,1.0,Co-op,40.73699951,-73.75589752,Bayside,229000.0
31-11 86th Street,1600.0,N/A,3.0,House,40.75920105,-73.88200378,Jackson Heights,689000.0
44-15 Purves #5A,965.0,2.0,2.0,Condo,40.74710083,-73.94100189,Hunters Point,1195000.0
45-02 Ditmars Boulevard #418,698.0,1.0,1.0,Condo,40.77000046,-73.9036026,Astoria,610000.0
31-31 58th Street,N/A,2.0,3.0,House,40.75640106,-73.90319824,Woodside,850000.0
84-20 51st Avenue #2J,520.0,1.0,N/A,Co-op,40.73820114,-73.87860107,Elmhurst,190000.0
252-19 Thornhill Avenue,N/A,N/A,5.0,House,40.76480103,-73.72840118,Douglaston,2980000.0
64-11 214th Street,625.0,1.0,2.0,House,40.74509811,-73.76210022,Bayside,828000.0
52-15 69th Street,N/A,4.0,6.0,Multi-family,40.73310089,-73.89559937,Elmhurst,1289000.0
100-15 202nd Street,1770.0,N/A,2.0,House,40.71049881,-73.75730133,Hollis,489000.0
46-36 Hanford Street,5106.0,5.0,5.0,House,40.76340103,-73.74559784,Little Neck,2288888.0
31-43 78th Street,1881.0,2.0,2.0,Multi-family,40.75759888,-73.88939667,Jackson Heights,899999.0
18-70 211st Street #1F,N/A,1.0,2.0,Co-op,40.78039932,-73.78199768,Bay Terrace (Queens),275000.0
65-22 80th Street,2063.0,N/A,6.0,Multi-family,40.71709824,-73.87259674,Middle Village,978800.0
335 Forest Rd,N/A,N/A,4.0,House,40.77370071,-73.7460022,Douglaston,1390000.0
18-15 215th Street #6S,N/A,1.0,1.0,Co-op,40.78519821,-73.77549744,Bay Terrace (Queens),435000.0
34-40 79th Street #1F,N/A,2.0,2.0,Co-op,40.7521019,-73.88790131,Jackson Heights,649000.0
104-20 68 Drive #B43,1400.0,2.0,3.0,Co-op,40.72449875,-73.84870148,Forest Hills,729000.0
83-06 229th Street #1STFL,506.0,1.0,1.0,Co-op,40.73249817,-73.74220276,Bellerose,135000.0
42-29 192nd Street,2236.0,5.0,6.0,Multi-family,40.75849915,-73.78919983,East Flushing,1520000.0
61-22 160th Street,2574.0,3.0,5.0,Multi-family,40.73789978,-73.80879974,Pomonok,1258800.0
264-29 60th Avenue,N/A,4.0,4.0,House,40.76150131,-73.71730042,Little Neck,1490000.0
69-22 38th Avenue,N/A,2.0,4.0,Multi-family,40.74689865,-73.89559937,Woodside,1399000.0
163-18 120th Avenue,1758.0,N/A,4.0,House,40.68090057,-73.78019714,South Jamaica,499000.0
172-70 Highland Avenue #9P,N/A,1.0,1.0,Co-op,40.71279907,-73.78959656,Jamaica Estates,134000.0
65-50 Wetherole Street #4S,856.0,1.0,1.0,Condo,40.72570038,-73.85890198,Rego Park,515000.0
35-49 10th Street,2313.0,2.0,6.0,Multi-family,40.76169968,-73.94039917,Long Island City,2000000.0
31-70 138th Street #4D,850.0,1.0,1.0,Co-op,40.76910019,-73.83049774,Flushing,195000.0
90-11 209th Street,N/A,2.0,3.0,House,40.71900177,-73.75430298,Queens Village,559000.0
4744 196th Place,1152.0,,4.0,House,40.75149918,-73.78399658,Auburndale,908000.0
107-40 Queens Boulevard #4D,N/A,1.0,1.0,Co-op,40.72129822,-73.84500122,Forest Hills,399000.0
107-52 110th Street,N/A,2.5,3.0,House,40.68069839,-73.83049774,Richmond Hill,599995.0
104-33 88th Avenue,N/A,2.0,4.0,Multi-family,40.69469833,-73.84179688,Woodhaven,719000.0
92-30 56th Avenue #1A,N/A,2.0,2.0,Co-op,40.73649979,-73.8687973,Elmhurst,430000.0
21-59 37th Street,1900.0,N/A,4.0,House,40.77429962,-73.90660095,Astoria,1450000.0
88-09 Northern Boulevard #A506,N/A,1.0,1.0,Co-op,40.75730133,-73.87950134,Jackson Heights,160000.0
147-16 19th Avenue,N/A,2.0,3.0,House,40.78219986,-73.81819916,Flushing,1250000.0
163-52 17th Avenue #2NDFL,N/A,1.0,2.0,Co-op,40.7818985,-73.79889679,Clearview,325000.0
88-08 151st Avenue #3J,N/A,2.0,2.0,Co-op,40.66790009,-73.84660339,Lindenwood,259000.0
3112 Union Street #4A,N/A,2.0,2.0,Condo,40.76959991,-73.82700348,Flushing,675000.0
131-05 86th Rd,1152.0,2.0,3.0,House,40.70539856,-73.82189941,Kew Gardens,550000.0
154-06 64th Avenue,1728.0,N/A,3.0,House,40.7378006,-73.81439972,Kew Gardens Hills,725000.0
226-10 147th Avenue,N/A,4.0,7.0,Multi-family,40.65840149,-73.75540161,Brookville,1150000.0
94-44 Magnolia Ct #2A,1140.0,2.0,2.0,Condo,40.66960144,-73.84100342,Ozone Park,430000.0
86-10 34th Avenue #113,1250.0,2.0,2.0,Co-op,40.75389862,-73.88079834,Jackson Heights,774000.0
140-50 Burden Crescent #5H,900.0,1.0,1.5,Co-op,40.71060181,-73.81659698,Briarwood,239000.0
64-30 182nd Street,1296.0,2.0,3.0,House,40.73699951,-73.79109955,Fresh Meadows,1078000.0
2563 38th Street #1A,864.0,N/A,1.0,Condo,40.76670074,-73.91359711,Astoria,935000.0
225-10 146th Avenue,N/A,5.0,6.0,Multi-family,40.65980148,-73.75550079,Brookville,859990.0
152-18 Union Tpke #7B,750.0,1.0,1.0,Condo,40.71839905,-73.81089783,Kew Gardens Hills,467777.0
102-20 Rockaway Beach Boulevard #3C,1700.0,2.0,3.0,Condo,40.58390045,-73.82409668,Rockaway All,529000.0
75-58 190th Street,N/A,2.0,3.0,House,40.72999954,-73.77980042,Fresh Meadows,1998000.0
142-23 37th Avenue #2A,N/A,N/A,2.0,Condo,40.76279831,-73.82659912,Flushing,798000.0
140-55 34th Avenue #6G,1250.0,2.0,4.0,Condo,40.76720047,-73.82540131,Flushing,1050000.0
134-05 134th Street,N/A,3.0,2.0,House,40.66809845,-73.80490112,South Ozone Park,489990.0
5736 82nd Street,N/A,N/A,10.0,Multi-family,40.72829819,-73.87989807,Middle Village,1280000.0
249-09 Mayda Rd,N/A,N/A,3.0,House,40.65810013,-73.73760223,Rosedale,549990.0
62-31 99th Street,N/A,2.0,3.0,House,40.73419952,-73.85759735,Rego Park,995000.0
104-20 68 Drive #B43,1400.0,2.0,3.0,Co-op,40.72449875,-73.84870148,Forest Hills,729000.0
81-14 Queens Boulevard #5A,1020.0,2.0,2.0,Condo,40.737222,-73.881749,Elmhurst,750000.0
109-16 Westside Avenue,N/A,6.0,6.0,Multi-family,40.74119949,-73.85230255,Corona,1495000.0
86-11 107th Street,N/A,2.0,5.0,Multi-family,40.69729996,-73.8411026,Woodhaven,930000.0
103-37 108th Street,N/A,3.0,7.0,Multi-family,40.68439865,-73.83350372,Woodhaven,850000.0
60-74 56th Street,N/A,4.0,9.0,Multi-family,40.71500015,-73.90969849,Ridgewood,1500000.0
131-54 135th Street,1400.0,1.0,2.0,House,40.6692009,-73.80390167,South Ozone Park,399000.0
68-23 53rd Avenue,2002.0,2.0,5.0,Multi-family,40.7317009,-73.89620209,Elmhurst,1099900.0
26-25 30th Street,N/A,4.0,6.0,Multi-family,40.76959991,-73.91950226,Astoria,1499000.0
81-29 Liberty Avenue,1295.0,2.0,4.0,Multi-family,40.67969894,-73.85620117,Woodhaven,579000.0
59-21 Calloway Street #3T,N/A,1.0,2.0,Co-op,40.73770142,-73.85649872,Corona,270000.0
35-55 86th Street,N/A,N/A,10.0,Multi-family,40.75059891,-73.88040161,Jackson Heights,2190000.0
144-41 Melbourne Avenue,N/A,N/A,3.0,House,40.73460007,-73.82379913,Kew Gardens Hills,948000.0
80-51 192nd Street,2012.0,4.0,4.0,Multi-family,40.72859955,-73.77760315,Fresh Meadows,1249000.0
61-09 39th Avenue #5H,706.0,1.0,1.0,Condo,40.74729919,-73.90219879,Woodside,498000.0
4-74 48th Avenue #PH2E,1005.0,2.0,2.0,Condop,40.74420166,-73.95680237,Hunters Point,890000.0
214-34 28th Avenue,N/A,N/A,4.0,House,40.77740097,-73.77349854,Bayside,2150000.0
214-30 28th Avenue,N/A,N/A,4.0,House,40.77740097,-73.77349854,Bayside,2180000.0
178-13 90th Avenue,N/A,2.0,4.0,Multi-family,40.71070099,-73.78399658,Jamaica,719000.0
108-17 52nd Avenue,2000.0,N/A,6.0,Multi-family,40.74369812,-73.85430145,Corona,959000.0
22-23 123st,N/A,5.0,6.0,Multi-family,40.77939987,-73.84490204,College Point,1388000.0
31-65 138 #2H,N/A,1.0,1.0,Co-op,40.76890182,-73.82929993,Flushing,258000.0
72-17 34th Avenue #5C,N/A,1.0,1.0,Co-op,40.75310135,-73.89389801,Jackson Heights,362500.0
182-10 Dalny Rd,1900.0,N/A,3.0,House,40.71590042,-73.78099823,Jamaica Estates,888000.0
143-37 257th Street,1584.0,3.0,4.0,Multi-family,40.65879822,-73.72869873,Rosedale,699000.0
95-01 104th Street,N/A,,N/A,N/A,40.68899918,-73.84010315,N/A,999998.0
121-11 Sutphin Boulevard,N/A,3.0,3.0,Multi-family,40.67699814,-73.79049683,South Jamaica,850000.0
61-05 34th Avenue,1875.0,N/A,5.0,Multi-family,40.75230026,-73.90059662,Woodside,1299000.0
107-40 Queens Boulevard #4D,N/A,1.0,1.0,Co-op,40.72129822,-73.84500122,Forest Hills,399000.0
27-21 44th Dr #2202,1263.0,2.0,3.0,Condo,40.7466011,-73.94159698,Hunters Point,1760000.0
40-78 Denman Street,N/A,2.0,4.0,Multi-family,40.74679947,-73.87580109,Elmhurst,1400000.0
143-39 Poplar Avenue,N/A,4.0,4.0,House,40.74959946,-73.81169891,East Flushing,1080000.0
144-60 Gravett Rd #5H,900.0,1.0,2.0,Co-op,40.73509979,-73.82289886,Kew Gardens Hills,188000.0
184-51 Radnor Rd,N/A,N/A,3.0,House,40.72340012,-73.78109741,Fresh Meadows,1775000.0
140-33 160th Street,2275.0,N/A,6.0,Multi-family,40.66899872,-73.77519989,Springfield Gardens,623000.0
109-27 196th Street,N/A,2.0,4.0,House,40.70589828,-73.76100159,St. Albans,549000.0
80-35 Springfield Boulevard #2F,850.0,1.0,1.0,Co-op,40.73500061,-73.74569702,Bayside,240000.0
132-01 100th Street,N/A,2.0,6.0,Multi-family,40.67739868,-73.83799744,South Ozone Park,799000.0
230-01 144th Avenue,1671.0,2.0,4.0,Multi-family,40.6631012,-73.74849701,Brookville,520000.0
82-01 Britton Avenue #3P,950.0,1.0,3.0,Condo,40.74319839,-73.88279724,Elmhurst,566500.0
82-96 Country Pointe Cir,N/A,3.0,4.0,Multi-family,40.73450089,-73.73390198,Bellerose,868000.0
96-13 Alstyne Avenue,N/A,N/A,3.0,Multi-family,40.74340057,-73.86689758,Corona,988888.0
86-10 34th Avenue #116,950.0,1.0,2.0,Co-op,40.75389862,-73.88079834,Jackson Heights,575000.0
107-52 110th Street,N/A,2.5,3.0,House,40.68069839,-73.83049774,Richmond Hill,599995.0
216-02 Hollis Avenue,7600.0,N/A,5.0,House,40.71009827,-73.7417984,Queens Village,659000.0
134-22 Maple Avenue,N/A,5.0,8.0,Multi-family,40.75460052,-73.82969666,Flushing,1850000.0
155-45 78 Th Street,N/A,6.0,11.0,Multi-family,40.66249847,-73.85500336,Lindenwood,1075000.0
57-20 225th Street,2600.0,2.5,5.0,House,40.75239944,-73.7542038,Bayside,999000.0
41-22 169th Street,3000.0,4.0,4.0,House,40.75939941,-73.79779816,Queensboro Hill,1298000.0
