address,area,baths,beds,building type,latitude,longitude,neighborhood,price
693 Humboldt Street,2115.0,3.0,5.0,Multi-family,40.72589874,-73.94580078,Greenpoint,1620000.0
70 Washington Street #9J,1217.0,1.0,1.0,Condo,40.70209885,-73.99009705,DUMBO,1420000.0
61 Waldorf Court,2057.0,3.5,5.0,House,40.63190079,-73.96150208,Fiske Terrace,1498000.0
236 President Street,3500.0,4.0,6.0,Multi-family,40.68190002,-73.99780273,Carroll Gardens,4950000.0
162 16th Street #2B,1150.0,2.0,3.0,Condo,40.665003,-73.990385,Park Slope,1285000.0
2 Marine Avenue #2E,605.0,1.0,1.0,Co-op,40.62049866,-74.03839874,Fort Hamilton,315000.0
2615 Avenue O #3O,400.0,1.0,1.0,Co-op,40.61439896,-73.94789886,Midwood,158999.0
85 North 3rd Street #204,2430.0,2.0,3.0,Condo,40.71720123,-73.96230316,Williamsburg,3495000.0
138 Broadway #1C,2300.0,2.0,1.0,Condo,40.7098999,-73.96369934,Williamsburg,2300000.0
405 Quincy Street #2A,610.0,1.0,1.0,Condo,40.68790054,-73.94409943,Bedford-Stuyvesant,599000.0
210 Highlawn Avenue,2340.0,3.0,6.0,Multi-family,40.60329819,-73.97810364,Gravesend,1100000.0
129 4th Place,2520.0,3.0,4.0,Multi-family,40.67779922,-73.99680328,Carroll Gardens,2599000.0
729 40th Street #1C,607.0,1.0,2.0,Condo,40.64780045,-73.99919891,Sunset Park,479000.0
3 Revere Place,2670.0,2.0,5.0,House,40.67620087,-73.94080353,Crown Heights,1400000.0
45 Dean Street,3250.0,3.5,3.0,Townhouse,40.68790054,-73.99069977,Cobble Hill,3999000.0
43 Dean Street,3636.0,4.5,4.0,Townhouse,40.68799973,-73.99120331,Cobble Hill,4799000.0
314 Decatur Street,2101.0,3.0,6.0,Multi-family,40.68159866,-73.93099976,Stuyvesant Heights,1300000.0
100 Jay Street #32B,791.0,1.0,1.0,Condo,40.702283,-73.986935,DUMBO,1195000.0
150 Myrtle Avenue #1507,609.0,1.0,1.0,Condo,40.69309998,-73.98269653,Downtown Brooklyn,680000.0
11 Euclid Avenue,1713.0,2.5,4.0,Multi-family,40.68830109,-73.87519836,East New York,549999.0
632 Lorimer Street #101,1470.0,2.5,2.0,Condo,40.715864,-73.949373,Williamsburg,1560000.0
215 Whitman Drive,2506.0,2.5,4.0,House,40.60800171,-73.90329742,Mill Basin,1649000.0
509 Pacific Street #5H,1142.0,2.0,2.0,Condo,40.68489838,-73.98069763,Boerum Hill,1600000.0
125 Ocean Avenue #6C,850.0,1.0,1.0,Co-op,40.65990067,-73.96230316,Prospect Lefferts Gardens,445000.0
143 Meserole Street #3B,700.0,1.0,1.0,Condo,40.70819855,-73.94380188,Williamsburg,728000.0
596 2nd Street,4492.0,3.0,6.0,Multi-family,40.66949844,-73.97519684,Park Slope,3999999.0
243 East 5th Street,1924.0,2.5,6.0,House,40.64670181,-73.97579956,Kensington,1450000.0
3039 Ocean Parkway #C8,650.0,1.0,1.0,Co-op,40.57709885,-73.96769714,Brighton Beach,199000.0
730 4th Avenue,4140.0,5.0,9.0,Multi-family,40.66149902,-73.99729919,Greenwood,2199000.0
52 92nd Street #5B,1200.0,2.0,2.0,Condo,40.62049866,-74.0388031,Fort Hamilton,759000.0
"155 Oceana Drive East, #6A",1243.0,2.0,2.0,Condo,40.57630157,-73.95729828,Brighton Beach,859000.0
3708 Cypress Avenue #3,3000.0,3.5,6.0,Multi-family,40.57870102,-74.0039978,Seagate,899000.0
553 Lafayette Avenue #2,1028.0,2.0,3.0,Condo,40.68989944,-73.95259857,Bedford-Stuyvesant,999000.0
244 North 5th Street #2,1400.0,2.0,2.0,Condo,40.71429825,-73.95559692,Williamsburg,1495000.0
184 Kent Avenue #A204,646.0,1.0,1.0,Condo,40.71860123,-73.96459961,Williamsburg,892500.0
1715 Tenth Avenue,2000.0,3.0,4.0,Multi-family,40.65650177,-73.98010254,Windsor Terrace,1690000.0
190 Cozine Avenue #5B,666.0,1.0,1.0,Condo,40.655172,-73.884944,New Lots,245000.0
3111 Brighton 1st Place #2F,750.0,1.0,1.0,Co-op,40.57580185,-73.96549988,Brighton Beach,309000.0
6735 Ridge Boulevard 2s #2S,700.0,1.0,1.0,Co-op,40.63769913,-74.02780151,Bay Ridge,329000.0
797 Greene Avenue #TWNHSE,2580.0,3.5,5.0,Townhouse,40.69020081,-73.93609619,Stuyvesant Heights,1799000.0
2121 74th Street,2500.0,3.0,6.0,Multi-family,40.60990143,-73.98809814,Bensonhurst,1499000.0
176 Johnson Street #2A,1088.0,1.0,2.0,Condo,40.69459915,-73.98269653,Downtown Brooklyn,1250000.0
29 Decatur Street #1,2520.0,3.0,4.0,Multi-family,40.68069839,-73.94219971,Bedford-Stuyvesant,1299999.0
450 Marine Avenue,1152.0,2.0,3.0,Townhouse,40.61320114,-74.03140259,Fort Hamilton,1095000.0
143 Martense Street,2144.0,3.0,5.0,Multi-family,40.65169907,-73.95420074,Flatbush,1400000.0
654 77th Street,1670.0,1.0,4.0,Townhouse,40.62549973,-74.0196991,Bay Ridge,989000.0
249 North 8th Street,7000.0,8.0,16.0,Multi-family,40.71640015,-73.9536972,Williamsburg,5000000.0
247 North 8th Street,7000.0,8.0,16.0,Multi-family,40.71649933,-73.9536972,Williamsburg,6000000.0
35 Seacoast Terrace #1W,1000.0,2.0,2.0,Co-op,40.57789993,-73.95700073,Brighton Beach,448000.0
3845 Shore Parkway #2F,800.0,1.0,2.0,Co-op,40.5868988,-73.93299866,Sheepshead Bay,195000.0
2569 Ocean Avenue #4DD,1633.0,2.0,3.0,Condo,40.59889984,-73.95130157,Homecrest,879000.0
282 East 55th Street #1,2000.0,2.0,3.0,House,40.65110016,-73.92569733,Northeast Flatbush,425000.0
987 East 92nd Street,2100.0,3.0,6.0,Multi-family,40.64479828,-73.90859985,Canarsie,689000.0
211 Vanderbilt Street,2440.0,3.0,4.0,Multi-family,40.65243,-73.97978,Windsor Terrace,1825000.0
105 Eighth Avenue #5,1584.0,2.0,3.0,Condo,40.67250061,-73.97329712,Park Slope,2500000.0
105 Eighth Avenue #2,2279.0,2.5,3.0,Condo,40.67250061,-73.97329712,Park Slope,3900000.0
105 Eighth Avenue #4,1367.0,2.0,3.0,Condo,40.67250061,-73.97329712,Park Slope,2150000.0
105 Eighth Avenue #1,2694.0,2.5,3.0,Condo,40.67250061,-73.97329712,Park Slope,4200000.0
52 92nd Street #7B,1152.0,2.0,2.0,Condo,40.62049866,-74.0388031,Fort Hamilton,795000.0
30 Bayard Street #9C,802.0,1.5,1.0,Condo,40.71870041,-73.9509964,Williamsburg,985000.0
9411 Shore Road #60,1000.0,1.0,1.5,Co-op,40.61769867,-74.03859711,Fort Hamilton,629000.0
339 East 29th Street,2000.0,3.0,8.0,House,40.64220047,-73.94930267,Flatbush,929000.0
100 Amity Street RESIDENCE2,1930.0,2.5,3.0,Condo,40.68930054,-73.99720001,Cobble Hill,3195000.0
137 Bay 50th #3C,1512.0,3.0,3.0,Condo,40.58570099,-73.98639679,Gravesend,749000.0
171 Engert Avenue #4,600.0,1.0,1.0,Condo,40.72200012,-73.9437027,Greenpoint,695000.0
811 Cortelyou Rd. #4K,965.0,1.0,1.0,Co-op,40.63909912,-73.97029877,Kensington,499000.0
863 Sterling Place #3,2996.0,3.0,5.0,Townhouse,40.67269897,-73.94989777,Crown Heights,1500000.0
105 Oceana Dr East #6F,1365.0,2.5,2.0,Condo,40.57630157,-73.95749664,Brighton Beach,989000.0
35 Seacoast Ter #11T,780.0,1.0,1.0,Co-op,40.57789993,-73.95700073,Brighton Beach,460000.0
247 Driggs Avenue #PHB,892.0,2.0,1.0,Condo,40.72249985,-73.94779968,Greenpoint,1650000.0
140 East 2nd Street #2D,600.0,1.0,1.0,Co-op,40.6487999,-73.97969818,Windsor Terrace,425000.0
2212 Plumb 1st Street #5D,950.0,1.0,2.0,Co-op,40.59899902,-73.93280029,Homecrest,219000.0
82 Guernsey Street #4A,1500.0,2.0,3.0,Condo,40.72389984,-73.95269775,Greenpoint,2150000.0
535 Dean Street #809,1845.0,2.0,3.0,Condo,40.6814003,-73.97170258,Prospect Heights,1995000.0
355A Halsey Street #GARDEN,986.0,2.0,2.0,Condo,40.68320084,-73.93849945,Stuyvesant Heights,915000.0
1536 Sheepshead Bay Road #PH28A,1375.0,2.0,3.0,Condo,40.5862999,-73.95339966,Sheepshead Bay,1390000.0
1536 Sheepshead Bay Road #PH29C,1927.0,2.0,3.0,Condo,40.5862999,-73.95339966,Sheepshead Bay,2200000.0
1536 Sheepshead Bay Road #PH29B,1356.0,2.0,3.0,Condo,40.5862999,-73.95339966,Sheepshead Bay,1500000.0
268 7th Street,2709.0,3.0,6.0,Multi-family,40.671065,-73.987216,Park Slope,2275000.0
315 Gates Avenue #PH6S,728.0,1.0,1.0,Condo,40.68600082,-73.95490265,Bedford-Stuyvesant,849900.0
1311 Pacific Street #303,623.0,1.0,1.0,Condo,40.67779922,-73.94869995,Crown Heights,650000.0
1536 Sheepshead Bay Road #PH28D,1366.0,2.0,2.0,Condo,40.5862999,-73.95339966,Sheepshead Bay,1320000.0
1536 Sheepshead Bay Road #25D,1033.0,2.0,2.0,Condo,40.5862999,-73.95339966,Sheepshead Bay,1040000.0
1536 Sheepshead Bay Road #25B,1093.0,2.0,2.0,Condo,40.5862999,-73.95339966,Sheepshead Bay,1045000.0
1536 Sheepshead Bay Road #27C,1183.0,2.0,2.0,Condo,40.5862999,-73.95339966,Sheepshead Bay,1145000.0
601 79th Street #E15,800.0,1.0,1.0,Co-op,40.62509918,-74.02110291,Bay Ridge,349000.0
1118 Avenue Z #1R,1929.0,3.0,4.0,Condo,40.58729935,-73.95880127,Sheepshead Bay,849000.0
693 Humboldt Street,2115.0,3.0,5.0,Multi-family,40.72589874,-73.94580078,Greenpoint,1620000.0
1491 East 29th Street,2592.0,2.5,4.0,House,40.61449814,-73.94529724,Madison,949999.0
447-449 Decatur Street #4A,882.0,1.0,2.0,Condo,40.682578,-73.92535,Stuyvesant Heights,699000.0
192 Water Street #2E,2423.0,2.5,3.0,Condo,40.70289993,-73.98609924,DUMBO,3350000.0
138 Broadway #1C,2300.0,2.0,1.0,Condo,40.7098999,-73.96369934,Williamsburg,2300000.0
345 Clinton Avenue #5D,800.0,1.0,1.5,Co-op,40.68730164,-73.96710205,Clinton Hill,649000.0
619 58th Street,1786.0,3.0,7.0,Multi-family,40.63909912,-74.01210022,Sunset Park,1380000.0
50 Greenpoint Avenue #5G,1271.0,2.5,2.0,Condo,40.72940063,-73.95899963,Greenpoint,1775000.0
1816 Sterling Place,1735.0,7.0,6.0,Multi-family,40.67060089,-73.91850281,Crown Heights,979000.0
139 Powers Street,3600.0,1.5,3.0,House,40.71239853,-73.94519806,Williamsburg,2495000.0
90 Furman Street #N803,1793.0,2.5,2.0,Condo,40.702145,-73.995251,Brooklyn Heights,3350000.0
37 Terrace Place,3250.0,4.5,6.0,Multi-family,40.653884,-73.980235,Windsor Terrace,2300000.0
15 Berkeley Place #3A,920.0,1.0,2.0,Co-op,40.67699814,-73.97930145,Park Slope,895000.0
498 Henry Street #4,884.0,1.0,2.0,Condo,40.68429947,-73.99949646,Carroll Gardens,995000.0
1882 Stuart Street,1890.0,2.0,3.0,House,40.60720062,-73.94010162,Sheepshead Bay,860000.0
1893 Pacific Street,2475.0,2.5,5.0,Multi-family,40.67649841,-73.92620087,Weeksville,895000.0
150 Ocean Parkway #5B,996.0,2.0,2.0,Condo,40.646558,-73.975355,Kensington,749000.0
8 Saint Marks Place #6A,1276.0,2.0,3.0,Condo,40.68259811,-73.9822998,Boerum Hill,1745000.0
8 Saint Marks Place #5B,1247.0,2.0,3.0,Condo,40.68259811,-73.9822998,Boerum Hill,1695000.0
9707 4th Avenue #4O,750.0,1.0,1.0,Co-op,40.61429977,-74.03179932,Fort Hamilton,349000.0
138 Broadway #1C,2300.0,2.0,1.0,Condo,40.7098999,-73.96369934,Williamsburg,2300000.0
615 Halsey Street,2501.0,4.0,4.0,Multi-family,40.68460083,-73.92780304,Stuyvesant Heights,1795000.0
2121 East 74th Street,2071.0,3.0,3.0,House,40.6208992,-73.90460205,Bergen Beach,929000.0
3041 Ocean Avenue #8,1100.0,2.0,2.0,Condo,40.58679962,-73.94869995,Sheepshead Bay,799000.0
995 Washington Avenue #3,900.0,2.0,2.0,Condo,40.66529846,-73.9611969,Crown Heights,899000.0
9948 Fort Hamilton Parkway,1700.0,2.0,3.0,House,40.61190033,-74.03230286,Fort Hamilton,950000.0
111 Belmont Avenue #3,3000.0,2.5,8.0,Multi-family,40.6692009,-73.90609741,Brownsville,749000.0
378 Baltic Street #7D,746.0,2.0,2.0,Condo,40.68389893,-73.99009705,Boerum Hill,899000.0
22 North 6th Street #12C,1110.0,2.0,2.0,Condo,40.71969986,-73.96219635,Williamsburg,2149000.0
109 Belmont Avenue,1200.0,3.5,8.0,Multi-family,40.6692009,-73.90619659,Brownsville,799000.0
2359 East 73rd Street,3131.0,2.5,4.0,House,40.61650085,-73.90100098,Bergen Beach,1049000.0
40 Tehama Street #5H,1100.0,1.0,2.0,Co-op,40.64463,-73.982073,Kensington,595000.0
51 Woodhull Street #5R,1333.0,2.0,3.0,Condo,40.681565,-74.003019,Columbia St Waterfront District,1595000.0
611 Macon Street,2576.0,3.5,5.0,Townhouse,40.68389893,-73.92690277,Stuyvesant Heights,1850000.0
1836 East 29th Street,2160.0,2.5,4.0,House,40.60630035,-73.94429779,Madison,938000.0
1818 Newkirk Avenue #1A,820.0,1.0,2.0,Co-op,40.63660049,-73.96019745,Ditmas Park,625000.0
570 Westminster Road #C21,1100.0,1.0,2.0,Co-op,40.63460159,-73.96659851,Ditmas Park,749000.0
343 4th Avenue #8B,1350.0,2.0,3.0,Condo,40.672907,-73.986164,Park Slope,1495000.0
419 Carlton Avenue #H,1000.0,1.5,2.0,Condo,40.685155,-73.971196,Fort Greene,845000.0
1649 Bath Avenue,2520.0,3.5,4.0,Building,40.60580063,-74.0089035,Bath Beach,1488000.0
345A Grand Avenue #A,1050.0,1.5,2.0,Condo,40.685613,-73.962081,Clinton Hill,990000.0
550 Vanderbilt Avenue #304,781.0,1.0,1.0,Condo,40.680433,-73.968338,Prospect Heights,955000.0
550 Vanderbilt Avenue #404,781.0,1.0,1.0,Condo,40.680433,-73.968338,Prospect Heights,970000.0
550 Vanderbilt Avenue #326,763.0,1.0,1.0,Condo,40.680433,-73.968338,Prospect Heights,955000.0
550 Vanderbilt Avenue #210,841.0,1.5,1.0,Condo,40.680433,-73.968338,Prospect Heights,1000000.0
166 Bay 49th Street,2800.0,3.0,7.0,Multi-family,40.58649826,-73.98750305,Gravesend,799000.0
2383 83rd Street,1701.0,1.0,3.0,House,40.6012001,-73.98760223,Gravesend,1299000.0
693 Humboldt Street,2115.0,3.0,5.0,Multi-family,40.72589874,-73.94580078,Greenpoint,1620000.0
15 Lester Ct,864.0,1.0,2.0,House,40.58760071,-73.92539978,Gerritsen Beach,299000.0
61 Conselyea Street #B4,800.0,2.0,1.0,Condo,40.71500015,-73.9489975,Williamsburg,895000.0
9029 Kings Highway,2166.0,2.5,4.0,House,40.6556015,-73.92209625,Brownsville,548000.0
7179 Perri Lane #27S,530.0,1.0,1.0,Condo,40.62360001,-73.91159821,Bergen Beach,284900.0
184 Kent Avenue #A415,1086.0,2.0,2.0,Condo,40.71860123,-73.96459961,Williamsburg,1685250.0
295 Stratford Rd,2715.0,1.5,6.0,House,40.64139938,-73.9681015,Ditmas Park,1649000.0
184 Kent Avenue #B301,1078.0,2.0,2.0,Condo,40.71860123,-73.96459961,Williamsburg,1727250.0
130 Furman Street #S100,3976.0,3.0,4.0,Condo,40.70209885,-73.99530029,Brooklyn Heights,6495000.0
90 Furman Street #N208,3076.0,2.5,3.0,Condo,40.702145,-73.995251,Brooklyn Heights,4995000.0
212 Eckford #2,1373.0,2.0,2.0,Condo,40.72660065,-73.95010376,Greenpoint,1299000.0
191 Spencer Street #4A,1041.0,2.0,2.0,Condo,40.69229889,-73.95459747,Bedford-Stuyvesant,825000.0
139 Powers Street,3600.0,1.5,3.0,House,40.71239853,-73.94519806,Williamsburg,2495000.0
516 Classon Avenue #3B,830.0,1.0,1.0,Condo,40.68249893,-73.95890045,Clinton Hill,779000.0
179 Leonard Street,1650.0,3.0,3.0,Multi-family,40.70970154,-73.94719696,Williamsburg,1350000.0
9411 Shore Road #5N,1500.0,2.0,2.0,Co-op,40.61769867,-74.03859711,Fort Hamilton,948000.0
5101 Beach 51st Street,3460.0,4.0,5.0,Townhouse,40.57949829,-74.01059723,Seagate,1648000.0
302 96th Street #4E,875.0,1.0,2.0,Co-op,40.61600113,-74.03359985,Fort Hamilton,518000.0
29 Lexington Avenue #1A,1565.0,2.5,2.5,Condo,40.6867981,-73.96109772,Clinton Hill,1195000.0
1656 East 21st Street #BB,1805.0,2.5,3.0,Condo,40.61259842,-73.95300293,Midwood,1099000.0
431 Classon Avenue #4A,840.0,2.0,2.0,Condo,40.686038,-73.959382,Bedford-Stuyvesant,829000.0
278-286 North 6th Street #286/2A,1787.0,3.0,3.0,Condo,40.71440125,-73.95469666,Williamsburg,2795000.0
140 Eighth Avenue #3O,956.0,1.0,2.0,Co-op,40.67210007,-73.97480011,Park Slope,925000.0
323 20th Street #1B,1245.0,1.5,1.0,Condo,40.66019821,-73.9897995,Greenwood,1195000.0
712 Sackett Street #1F,922.0,1.5,1.0,Condo,40.6772995,-73.98110199,Park Slope,900000.0
90-41 Eldert Lane,1800.0,3.0,7.0,Multi-family,40.68899918,-73.86779785,East New York,729000.0
443 Hicks Street #4E,500.0,1.0,1.0,Condo,40.687636,-73.999458,Cobble Hill,499000.0
546 Lafayette Avenue #2,1028.0,2.0,3.0,Condo,40.6894989,-73.95310211,Bedford-Stuyvesant,999000.0
302 96th Street #2L,725.0,1.0,1.0,Co-op,40.61600113,-74.03359985,Fort Hamilton,309000.0
7825 4th Avenue #F8,900.0,1.0,2.0,Co-op,40.62799835,-74.02580261,Bay Ridge,499000.0
1717 East New York Avenue,1728.0,2.0,4.0,Multi-family,40.67499924,-73.90509796,Crown Heights,530000.0
154 Hicks Street TOWNHOUSE,5444.0,7.0,5.0,Townhouse,40.6969986,-73.99530029,Brooklyn Heights,4550000.0
615 Halsey Street,2501.0,4.0,4.0,Multi-family,40.68460083,-73.92780304,Stuyvesant Heights,1795000.0
618 Dean Street #2A,1395.0,2.0,2.0,Condo,40.68040085,-73.96970367,Prospect Heights,1400000.0
446 3rd Street #3,1300.0,2.0,3.0,Condo,40.671131,-73.97996,Park Slope,1695000.0
2928 W 5th Street #21M,820.0,1.0,1.0,Condo,40.57830048,-73.97350311,Coney Island,318000.0
569 73rd Street,3000.0,3.0,7.0,Multi-family,40.63029861,-74.02010345,Bay Ridge,1325000.0
222 Hancock Street #2,1955.0,2.5,3.0,Condo,40.68270111,-73.94719696,Bedford-Stuyvesant,1999000.0
1283 Nostrand Avenue,4500.0,6.0,6.0,Multi-family,40.65577,-73.949832,Prospect Lefferts Gardens,2000000.0
251 Withers Street #2R,663.0,1.0,1.0,Condo,40.71780014,-73.9417038,Williamsburg,699000.0
1651 East 7th Street,4820.0,2.0,8.0,Multi-family,40.61059952,-73.96620178,Ocean Parkway,2200000.0
2213 East 13th Street,2500.0,1.0,2.0,House,40.59609985,-73.95760345,Homecrest,789000.0
878 Clarkson Avenue,1048.0,1.0,2.0,House,40.65650177,-73.92880249,Northeast Flatbush,550000.0
7 Virginia Place,2550.0,2.0,5.0,House,40.67250061,-73.93979645,Crown Heights,1395000.0
444 78th Street,1480.0,1.5,3.0,Townhouse,40.62779999,-74.02490234,Bay Ridge,999000.0
4206 Avenue R,1692.0,3.0,3.0,House,40.61569977,-73.93029785,Marine Park,879000.0
3A 2nd Place,2800.0,4.0,4.0,House,40.68069839,-74.0007019,Carroll Gardens,3200000.0
472 41st Street #3C,600.0,1.0,1.0,Co-op,40.65029907,-74.00569916,Sunset Park,249900.0
464 Neptune #10G,1100.0,1.0,2.0,Co-op,40.57889938,-73.97109985,Brighton Beach,450000.0
432 10th Street #1,2682.0,2.5,2.0,Condo,40.667511,-73.985275,Park Slope,2499000.0
251 1st Street #7A,1621.0,2.5,3.0,Condo,40.67520142,-73.98429871,Park Slope,2600000.0
586 Pacific Street #GA,1300.0,2.5,2.5,Condo,40.683295,-73.97755,Park Slope,1395000.0
2062 Bergen Street,1208.0,2.0,5.0,House,40.67380142,-73.91220093,Crown Heights,749999.0
1074 East 73rd Street #89,509.0,1.0,1.0,Condo,40.62799835,-73.91719818,Bergen Beach,249000.0
336 68th Street,2720.0,4.0,9.0,Multi-family,40.63589859,-74.02480316,Bay Ridge,1599000.0
184 Kent Avenue #D506,925.0,2.0,2.0,Condo,40.71860123,-73.96459961,Williamsburg,1338750.0
1852 East 36th Street,1848.0,3.5,3.0,House,40.61190033,-73.93419647,Marine Park,689000.0
501 Surf Avenue #9L,1159.0,1.5,3.0,Condo,40.57580185,-73.97450256,Coney Island,755000.0
2114 East 73rd Street,2052.0,3.0,5.0,House,40.62030029,-73.90589905,Bergen Beach,1199000.0
184 Kent Avenue #C511,1429.0,3.0,3.0,Condo,40.71860123,-73.96459961,Williamsburg,2854500.0
1275 East 51st Street #2S,1200.0,2.0,3.0,Co-op,40.62979889,-73.9265976,Northeast Flatbush,325000.0
1679 East 19th Street #7A,1536.0,2.0,3.0,Condo,40.60910034,-73.95420074,Homecrest,925000.0
80 Cornelia Street,3000.0,3.5,9.0,Multi-family,40.689244,-73.916034,Bushwick,1599000.0
1 Grand Army Plaza #6L,1456.0,2.0,2.0,Condo,40.673558,-73.968419,Prospect Heights,2150000.0
579 Washington Avenue #2B,765.0,1.0,2.0,Condo,40.68059921,-73.9641037,Crown Heights,745000.0
184 Kent Avenue #C602,893.0,2.0,2.0,Condo,40.71860123,-73.96459961,Williamsburg,1470000.0
184 Kent Avenue #A617,680.0,1.0,1.0,Condo,40.71860123,-73.96459961,Williamsburg,976500.0
184 Kent Avenue #A501,801.0,1.0,1.0,Condo,40.71860123,-73.96459961,Williamsburg,1076250.0
184 Kent Avenue #C314,1156.0,2.0,2.0,Condo,40.71860123,-73.96459961,Williamsburg,2085000.0
235 Sumpter Street,2139.0,4.5,6.0,Multi-family,40.68069839,-73.91600037,Ocean Hill,1325000.0
917 Cleveland Street,6000.0,1.0,3.0,House,40.66230011,-73.87909698,New Lots,599000.0
917 Cleveland Street,6000.0,1.0,3.0,House,40.66230011,-73.87909698,New Lots,615000.0
203 Huntington Street,2960.0,3.0,4.0,Multi-family,40.675552,-73.997998,Carroll Gardens,2999000.0
8 Saint Marks Place #1B,786.0,1.0,1.0,Condo,40.68259811,-73.9822998,Boerum Hill,895000.0
1889 Albany Avenue,2000.0,1.0,3.0,House,40.6269989,-73.93609619,Northeast Flatbush,599000.0
155 Oceana Drive East #PH1C,2012.0,3.0,4.0,Condo,40.57630157,-73.95729828,Brighton Beach,2399000.0
20 Broadway #202,1195.0,2.0,2.0,Condo,40.71049881,-73.96820068,Williamsburg,1495000.0
60 Broadway #7C,1987.0,2.5,3.0,Condo,40.71030045,-73.96659851,Williamsburg,2950000.0
4599 Bedford Avenue,2464.0,2.0,3.0,House,40.58950043,-73.94450378,Sheepshead Bay,1850000.0
140 Eighth Avenue #3O,956.0,1.0,2.0,Co-op,40.67210007,-73.97480011,Park Slope,925000.0
233 Court Street #1,1700.0,2.5,2.0,Multi-family,40.686242,-73.994008,Cobble Hill,1995000.0
1820 71st Street,1833.0,2.5,5.0,Multi-family,40.61520004,-73.99330139,Bensonhurst,1100000.0
198 Monitor Street #3B,580.0,1.0,1.0,Condo,40.72639847,-73.94249725,Greenpoint,730000.0
50 Greenpoint Avenue #6C,1024.0,2.0,2.0,Condo,40.72940063,-73.95899963,Greenpoint,1550000.0
50 Greenpoint Avenue #5D,1266.0,3.0,2.0,Condo,40.72940063,-73.95899963,Greenpoint,1775000.0
8 Saint Marks Place #PHB,1682.0,2.0,2.0,Condo,40.68259811,-73.9822998,Boerum Hill,2410000.0
720 E 40th Street,1672.0,2.0,2.0,Townhouse,40.63790131,-73.93890381,Farragut,539000.0
30 Diamond Street,1700.0,2.0,4.0,House,40.72389984,-73.94560242,Greenpoint,1800000.0
8 Saint Marks Place #2A,1276.0,2.0,3.0,Condo,40.68259811,-73.9822998,Boerum Hill,1625000.0
8 Saint Marks Place #3B,1247.0,2.0,3.0,Condo,40.68259811,-73.9822998,Boerum Hill,1640000.0
125 Boerum Place #G1,1675.0,3.0,3.0,Condo,40.68769836,-73.99140167,Cobble Hill,1995000.0
2272 East 65th Street,1998.0,4.0,3.0,House,40.61380005,-73.90869904,Mill Basin,1248000.0
294 Milford Street,1232.0,2.0,2.0,Townhouse,40.6719017,-73.87670135,East New York,549000.0
728A Macon Street,2295.0,2.5,5.0,Multi-family,40.6841011,-73.92160034,Stuyvesant Heights,1650000.0
376 15th Street #1C,1430.0,1.5,2.0,Condo,40.6629,-73.984,Park Slope,1450000.0
3745 Cypress Avenue,2300.0,2.0,5.0,Multi-family,40.57899857,-74.00530243,Seagate,788000.0
121 Lewis Avenue,2250.0,9.0,11.0,Townhouse,40.69260025,-73.93669891,Stuyvesant Heights,1599000.0
121A 97th Street #2A,1147.0,2.0,2.0,Condo,40.61560059,-74.03710175,Fort Hamilton,699000.0
153 Manhattan Avenue #1B,1376.0,1.5,1.0,Condo,40.70819855,-73.94539642,Williamsburg,1249000.0
226 Stanhope Street #1A,1078.0,1.0,2.0,Condo,40.70293,-73.91823,Bushwick,725000.0
138 91st Street,2500.0,2.5,3.0,House,40.62080002,-74.03669739,Fort Hamilton,1499000.0
185 Marine Avenue #2F,450.0,1.0,1.0,Co-op,40.6155014,-74.0345993,Fort Hamilton,295000.0
1130 Decatur Street,4000.0,4.5,5.0,Multi-family,40.68740082,-73.90869904,Bushwick,1649000.0
200 Eldert Street,2700.0,3.0,7.0,Multi-family,40.69010162,-73.90950012,Bushwick,880000.0
105 Saint Marks Place #4,560.0,1.0,1.0,Condo,40.6814003,-73.97859955,Park Slope,795000.0
85 East 28th Street #3,960.0,2.0,2.0,Condo,40.64730072,-73.95079803,Flatbush,575000.0
604 East 82nd Street,2760.0,2.5,6.0,Multi-family,40.63940048,-73.91529846,Canarsie,739000.0
387 Adelphi Street #A,1100.0,2.0,3.0,Condo,40.68460083,-73.96959686,Fort Greene,1095000.0
3235 Emmons Avenue #123,1200.0,1.5,2.0,Co-op,40.58480072,-73.93170166,Sheepshead Bay,295000.0
82 Central Avenue,3900.0,4.0,7.0,Multi-family,40.70080185,-73.93019867,Bushwick,1929000.0
184 Kent Avenue #D517,1026.0,2.0,2.0,Condo,40.71860123,-73.96459961,Williamsburg,1622250.0
3924 Ninth Avenue,2400.0,4.0,3.0,Multi-family,40.64559937,-73.9957962,Sunset Park,2080000.0
228 Lexington Avenue,3200.0,3.5,6.0,Townhouse,40.68740082,-73.95259857,Bedford-Stuyvesant,2195000.0
184 Kent Avenue #B511,1001.0,2.0,2.0,Condo,40.71860123,-73.96459961,Williamsburg,1653750.0
459 Pacific Street,3025.0,3.5,5.0,House,40.6855011,-73.98269653,Boerum Hill,2996000.0
2955 Brighton 4th Street #4,1080.0,2.0,2.0,Condo,40.57949829,-73.96379852,Brighton Beach,630000.0
546 Clinton Street #2,2500.0,3.5,4.0,Condo,40.67750168,-74.00080109,Carroll Gardens,2999000.0
279 State Street,4288.0,4.0,5.0,Townhouse,40.68899918,-73.98809814,Boerum Hill,4300000.0
258 80th Street,2274.0,1.5,5.0,House,40.62789917,-74.03019714,Bay Ridge,1599000.0
251 Withers Street #3F,631.0,1.0,1.0,Condo,40.71780014,-73.9417038,Williamsburg,699000.0
